business_id,categories.0,city,latitude,longitude,name,stars
BSDKbSLFO3CP-uhfcuUCkA,Sports Bars,Las Vegas,36.1486189,-115.332454,Dave & Buster's,3
zPQesAWNB_FuL2Be1pPPlA,Buffets,Scottsdale,33.5384247,-111.8886914,Sweet Tomatoes,3.5
kGqNxTmtKoax_jaStzAuWA,Vegan,Las Vegas,36.1660823087,-115.153225125,Vegas Veg Fest,5
CgCp4FAVXFnEuDavxicrfQ,Buffets,Phoenix,33.3215751,-111.9766942,Peter Piper Pizza,3.5
IIHpQVCSUmgywdX2cFScHA,Buffets,Las Vegas,36.1264133,-115.1949565,Sushi Moto,3.5
h2Gc7ZP0LN6VZWqIRYtCEA,Vegan,Lakewood,41.4769144417,-81.7890876699,Thai Thai,4.5
ZMgBp4XmiEHYAuXKbe1hUw,Sports Bars,Scottsdale,33.6381664,-111.9286273,Tilted Kilt Pub & Eatery,3
LBiHlJJve9UNszu1OHCYhQ,Sports Bars,Phoenix,33.5239444,-112.1515137,Mvp Sports Bar,3
M56l-0DuaNhJ-SCJ1UAkgQ,Buffets,Brampton,43.6912646,-79.6952513,Bombay Palace,3.5
8jm_9vT-tGT-rFe-XckCqA,Sports Bars,Tempe,33.3794391,-111.9403504,Final Round Sports Bar & Grill,4
4fFF8i_YsLFivSDcqMJDdg,Buffets,Charlotte,35.3009646,-80.7537396,Fuse,3
9RBwYraZjl11Wsw_ObxTHw,Vegan,Toronto,43.6543636272,-79.3993415354,Vital Life,4.5
5gC3o2QHCTsowiVrIk7G9g,Sports Bars,Henderson,36.101344887,-114.930145741,Palio Bar and Sports Book,4
pv4zBiL4VmA4L80VDjAFyA,Sports Bars,Laval,45.5690331,-73.7462205,La Cage aux Sports,2
2GryItAj3e0uOQ5m42-wDg,Buffets,Phoenix,33.6401217,-112.1116606,Mayuri Palace,3.5
mh05Zs-_IhwLrIZHekwEXA,Sports Bars,Chandler,33.3038469,-111.9468378,Regal Beagle,3.5
biVQDp3K_vNP1eK5wGZOJg,Buffets,Tempe,33.349623236,-111.947303271,Kabab Palace,3.5
0RMl1Or0qogBga5lCZMxpA,Buffets,Charlotte,35.204845,-80.721379,Green Tomato Buffet,3
3Nx9NCzMTXC6jFgdk2mDGg,Buffets,Las Vegas,36.1241305,-115.0757425,Charlie's Market Buffet,2.5
AFF2vsQmRT4L22AvUsit-Q,Vegan,Toronto,43.6416147519,-79.431137905,Doomie's Toronto,3.5
